Area Code,Coffee or Tea,Date,Dice:,Market,Market Size,Product,Product Type,Slice:,St,ST ,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Coffee Sales,Coffee Sales %,Cogs,Control Line- Average: Coffee as % of Sales,Inventory,Margin,Marketing,Number of Records,Profit,Profit %,Profit % Color Density,Sales,Sales + Profit,"Sales, Margin or Profit",Tea Sales,TeaCoffeeSales,Total Expenses
714,Tea,6/1/2012 12:00:00 AM,California,West,Major Market,Green Tea,Tea,West,Calif,CA,California,Regular,30,60,30,90,,,54,,641,81,17,1,32,0.237037037,0.071111111,135,167,135,135,135,49
712,Coffee,6/1/2012 12:00:00 AM,Iowa,Central,Small Market,Decaf Irish Cream,Coffee,Central,Iowa,IA,Iowa,Decaf,20,30,20,50,52,1,22,1,608,30,7,1,11,0.211538462,0.063461538,52,63,52,,52,19
314,Coffee,6/1/2012 12:00:00 AM,Missouri,Central,Small Market,Decaf Irish Cream,Coffee,Central,Misso,MO,Missouri,Decaf,60,80,50,140,142,1,65,1,1042,77,20,1,35,0.246478873,0.073943662,142,177,142,,142,42
920,Coffee,6/1/2012 12:00:00 AM,Wisconsin,Central,Small Market,Decaf Irish Cream,Coffee,Central,Wisco,WI,Wisconsin,Decaf,90,130,90,220,212,1,91,1,533,121,30,1,63,0.297169811,0.089150943,212,275,212,,212,58
319,Coffee,6/1/2012 12:00:00 AM,Iowa,Central,Small Market,Decaf Espresso,Espresso,Central,Iowa,IA,Iowa,Decaf,0,50,40,50,43,1,0,1,602,43,0,1,31,0.720930233,0.216279070,43,74,43,,43,12
573,Coffee,6/1/2012 12:00:00 AM,Missouri,Central,Small Market,Decaf Espresso,Espresso,Central,Misso,MO,Missouri,Decaf,40,60,40,100,89,1,36,1,828,53,10,1,31,0.348314607,0.104494382,89,120,89,,89,22
262,Coffee,6/1/2012 12:00:00 AM,Wisconsin,Central,Small Market,Decaf Espresso,Espresso,Central,Wisco,WI,Wisconsin,Decaf,50,70,50,120,110,1,48,1,593,62,15,1,34,0.309090909,0.092727273,110,144,110,,110,28
641,Tea,6/1/2012 12:00:00 AM,Iowa,Central,Small Market,Chamomile,Herbal Tea,Central,Iowa,IA,Iowa,Decaf,230,320,230,550,,,272,,1616,362,89,1,241,0.380126183,0.114037855,634,875,634,634,634,121
660,Tea,6/1/2012 12:00:00 AM,Missouri,Central,Small Market,Chamomile,Herbal Tea,Central,Misso,MO,Missouri,Decaf,40,70,20,110,,,52,,313,73,47,1,-4,-0.032,-0.0096,125,121,125,125,125,77
715,Tea,6/1/2012 12:00:00 AM,Wisconsin,Central,Small Market,Chamomile,Herbal Tea,Central,Wisco,WI,Wisconsin,Decaf,40,70,50,110,,,47,,371,78,14,1,40,0.32,0.096,125,165,125,125,125,38
319,Tea,6/1/2012 12:00:00 AM,Iowa,Central,Small Market,Lemon,Herbal Tea,Central,Iowa,IA,Iowa,Decaf,120,180,140,300,,,141,,764,204,45,1,136,0.394202899,0.118260870,345,481,345,345,345,68
636,Tea,6/1/2012 12:00:00 AM,Missouri,Central,Small Market,Lemon,Herbal Tea,Central,Misso,MO,Missouri,Decaf,90,30,0,120,,,116,,1142,25,35,1,-33,-0.234042553,-0.070212766,141,108,141,141,141,58
920,Tea,6/1/2012 12:00:00 AM,Wisconsin,Central,Small Market,Lemon,Herbal Tea,Central,Wisco,WI,Wisconsin,Decaf,50,70,60,120,,,59,,842,85,16,1,58,0.402777778,0.120833333,144,202,144,144,144,27
475,Coffee,6/1/2012 12:00:00 AM,Connecticut,East,Small Market,Decaf Espresso,Espresso,East,Conne,CT,Connecticut,Decaf,40,60,30,100,108,1,46,1,367,62,15,1,19,0.175925926,0.052777778,108,127,108,,108,43
203,Tea,6/1/2012 12:00:00 AM,Connecticut,East,Small Market,Lemon,Herbal Tea,East,Conne,CT,Connecticut,Decaf,50,80,40,130,,,76,,580,93,28,1,32,0.189349112,0.056804734,169,201,169,169,169,61
603,Tea,6/1/2012 12:00:00 AM,New Hampshire,East,Small Market,Lemon,Herbal Tea,East,New H,NH,New Hampshire,Decaf,20,40,10,60,,,36,,236,46,13,1,0,0,0,82,82,82,82,82,46
475,Tea,6/1/2012 12:00:00 AM,Connecticut,East,Small Market,Mint,Herbal Tea,East,Conne,CT,Connecticut,Decaf,40,70,50,110,,,65,,1042,77,20,1,36,0.253521127,0.076056338,142,178,142,142,142,41
318,Coffee,6/1/2012 12:00:00 AM,Louisiana,South,Small Market,Decaf Irish Cream,Coffee,South,Louis,LA,Louisiana,Decaf,70,110,90,180,144,1,59,1,842,85,16,1,58,0.402777778,0.120833333,144,202,144,,144,27
505,Coffee,6/1/2012 12:00:00 AM,New Mexico,South,Small Market,Decaf Irish Cream,Coffee,South,New M,NM,New Mexico,Decaf,140,30,-20,170,141,1,116,1,1142,25,35,1,-34,-0.241134752,-0.072340426,141,107,141,,141,59
405,Coffee,6/1/2012 12:00:00 AM,Oklahoma,South,Small Market,Decaf Irish Cream,Coffee,South,Oklah,OK,Oklahoma,Decaf,30,40,30,70,60,1,24,1,856,36,6,1,19,0.316666667,0.095,60,79,60,,60,17
318,Coffee,6/1/2012 12:00:00 AM,Louisiana,South,Small Market,Decaf Espresso,Espresso,South,Louis,LA,Louisiana,Decaf,30,50,30,80,99,1,40,1,443,59,12,1,23,0.232323232,0.069696970,99,122,99,,99,36
505,Coffee,6/1/2012 12:00:00 AM,New Mexico,South,Small Market,Decaf Espresso,Espresso,South,New M,NM,New Mexico,Decaf,30,50,20,80,96,1,41,1,239,55,13,1,14,0.145833333,0.04375,96,110,96,,96,41
918,Coffee,6/1/2012 12:00:00 AM,Oklahoma,South,Small Market,Decaf Espresso,Espresso,South,Oklah,OK,Oklahoma,Decaf,90,140,90,230,278,1,111,1,767,167,36,1,99,0.356115108,0.106834532,278,377,278,,278,68
225,Tea,6/1/2012 12:00:00 AM,Louisiana,South,Small Market,Chamomile,Herbal Tea,South,Louis,LA,Louisiana,Decaf,40,60,40,100,,,48,,593,63,15,1,36,0.324324324,0.097297297,111,147,111,111,111,27
505,Tea,6/1/2012 12:00:00 AM,New Mexico,South,Small Market,Chamomile,Herbal Tea,South,New M,NM,New Mexico,Decaf,20,30,20,50,,,23,,843,35,6,1,18,0.310344828,0.093103448,58,76,58,58,58,17
918,Tea,6/1/2012 12:00:00 AM,Oklahoma,South,Small Market,Chamomile,Herbal Tea,South,Oklah,OK,Oklahoma,Decaf,50,80,30,130,,,59,,377,74,22,1,19,0.142857143,0.042857143,133,152,133,133,133,55
318,Tea,6/1/2012 12:00:00 AM,Louisiana,South,Small Market,Lemon,Herbal Tea,South,Louis,LA,Louisiana,Decaf,70,90,40,160,,,76,,580,93,28,1,32,0.189349112,0.056804734,169,201,169,169,169,61
505,Tea,6/1/2012 12:00:00 AM,New Mexico,South,Small Market,Lemon,Herbal Tea,South,New M,NM,New Mexico,Decaf,30,30,10,60,,,32,,996,38,9,1,8,0.114285714,0.034285714,70,78,70,70,70,30
580,Tea,6/1/2012 12:00:00 AM,Oklahoma,South,Small Market,Lemon,Herbal Tea,South,Oklah,OK,Oklahoma,Decaf,100,150,40,250,,,110,,665,154,100,1,25,0.094696970,0.028409091,264,289,264,264,264,129
775,Coffee,6/1/2012 12:00:00 AM,Nevada,West,Small Market,Decaf Irish Cream,Coffee,West,Nevad,NV,Nevada,Decaf,40,40,20,80,70,1,32,1,996,38,9,1,8,0.114285714,0.034285714,70,78,70,,70,30
541,Coffee,6/1/2012 12:00:00 AM,Oregon,West,Small Market,Decaf Irish Cream,Coffee,West,Orego,OR,Oregon,Decaf,40,70,40,110,93,1,38,1,414,55,12,1,20,0.215053763,0.064516129,93,113,93,,93,35
435,Coffee,6/1/2012 12:00:00 AM,Utah,West,Small Market,Decaf Irish Cream,Coffee,West,Utah,UT,Utah,Decaf,90,120,70,210,169,1,76,1,580,93,28,1,32,0.189349112,0.056804734,169,201,169,,169,61
206,Coffee,6/1/2012 12:00:00 AM,Washington,West,Small Market,Decaf Irish Cream,Coffee,West,Washi,WA,Washington,Decaf,130,200,90,330,264,1,110,1,665,154,100,1,24,0.090909091,0.027272727,264,288,264,,264,130
702,Coffee,6/1/2012 12:00:00 AM,Nevada,West,Small Market,Decaf Espresso,Espresso,West,Nevad,NV,Nevada,Decaf,20,30,20,50,53,1,21,1,798,32,5,1,15,0.283018868,0.084905660,53,68,53,,53,17
541,Coffee,6/1/2012 12:00:00 AM,Oregon,West,Small Market,Decaf Espresso,Espresso,West,Orego,OR,Oregon,Decaf,140,140,90,280,298,1,149,1,1245,149,41,1,83,0.278523490,0.083557047,298,381,298,,298,66
435,Coffee,6/1/2012 12:00:00 AM,Utah,West,Small Market,Decaf Espresso,Espresso,West,Utah,UT,Utah,Decaf,30,50,40,80,92,1,37,1,876,55,10,1,34,0.369565217,0.110869565,92,126,92,,92,21
253,Coffee,6/1/2012 12:00:00 AM,Washington,West,Small Market,Decaf Espresso,Espresso,West,Washi,WA,Washington,Decaf,70,90,60,160,177,1,81,1,1046,96,25,1,49,0.276836158,0.083050847,177,226,177,,177,47
775,Tea,6/1/2012 12:00:00 AM,Nevada,West,Small Market,Chamomile,Herbal Tea,West,Nevad,NV,Nevada,Decaf,120,180,50,300,,,144,,874,201,131,1,37,0.107246377,0.032173913,345,382,345,345,345,164
971,Tea,6/1/2012 12:00:00 AM,Oregon,West,Small Market,Chamomile,Herbal Tea,West,Orego,OR,Oregon,Decaf,20,40,40,60,,,28,,816,41,7,1,22,0.318840580,0.095652174,69,91,69,69,69,19
435,Tea,6/1/2012 12:00:00 AM,Utah,West,Small Market,Chamomile,Herbal Tea,West,Utah,UT,Utah,Decaf,40,80,50,120,,,56,,302,82,17,1,42,0.304347826,0.091304348,138,180,138,138,138,40
206,Tea,6/1/2012 12:00:00 AM,Washington,West,Small Market,Chamomile,Herbal Tea,West,Washi,WA,Washington,Decaf,70,130,90,200,,,92,,1102,140,30,1,79,0.340517241,0.102155172,232,311,232,232,232,61
702,Tea,6/1/2012 12:00:00 AM,Nevada,West,Small Market,Lemon,Herbal Tea,West,Nevad,NV,Nevada,Decaf,170,250,170,420,,,200,,1095,278,66,1,166,0.347280335,0.104184100,478,644,478,478,478,112
503,Tea,6/1/2012 12:00:00 AM,Oregon,West,Small Market,Lemon,Herbal Tea,West,Orego,OR,Oregon,Decaf,30,50,30,80,,,43,,597,56,14,1,30,0.303030303,0.090909091,99,129,99,99,99,26
435,Tea,6/1/2012 12:00:00 AM,Utah,West,Small Market,Lemon,Herbal Tea,West,Utah,UT,Utah,Decaf,50,80,50,130,,,62,,436,94,20,1,42,0.269230769,0.080769231,156,198,156,156,156,52
509,Tea,6/1/2012 12:00:00 AM,Washington,West,Small Market,Lemon,Herbal Tea,West,Washi,WA,Washington,Decaf,30,60,50,90,,,43,,822,64,12,1,40,0.373831776,0.112149533,107,147,107,107,107,24
775,Tea,6/1/2012 12:00:00 AM,Nevada,West,Small Market,Mint,Herbal Tea,West,Nevad,NV,Nevada,Decaf,120,180,130,300,,,141,,764,204,45,1,136,0.394202899,0.118260870,345,481,345,345,345,68
435,Tea,6/1/2012 12:00:00 AM,Utah,West,Small Market,Mint,Herbal Tea,West,Utah,UT,Utah,Decaf,90,30,-10,120,,,116,,1142,25,35,1,-33,-0.234042553,-0.070212766,141,108,141,141,141,58
641,Coffee,6/1/2012 12:00:00 AM,Iowa,Central,Small Market,Amaretto,Coffee,Central,Iowa,IA,Iowa,Regular,20,40,30,60,58,1,23,1,843,35,6,1,18,0.310344828,0.093103448,58,76,58,,58,17
715,Coffee,6/1/2012 12:00:00 AM,Wisconsin,Central,Small Market,Amaretto,Coffee,Central,Wisco,WI,Wisconsin,Regular,60,70,20,130,133,1,59,1,377,74,22,1,19,0.142857143,0.042857143,133,152,133,,133,55
563,Coffee,6/1/2012 12:00:00 AM,Iowa,Central,Small Market,Colombian,Coffee,Central,Iowa,IA,Iowa,Regular,30,40,20,70,70,1,32,1,996,38,9,1,8,0.114285714,0.034285714,70,78,70,,70,30
573,Coffee,6/1/2012 12:00:00 AM,Missouri,Central,Small Market,Colombian,Coffee,Central,Misso,MO,Missouri,Regular,80,90,40,170,169,1,76,1,580,93,28,1,31,0.183431953,0.055029586,169,200,169,,169,62
608,Coffee,6/1/2012 12:00:00 AM,Wisconsin,Central,Small Market,Colombian,Coffee,Central,Wisco,WI,Wisconsin,Regular,110,160,50,270,264,1,110,1,665,154,100,1,24,0.090909091,0.027272727,264,288,264,,264,130
515,Coffee,6/1/2012 12:00:00 AM,Iowa,Central,Small Market,Caffe Mocha,Espresso,Central,Iowa,IA,Iowa,Regular,20,40,30,60,53,1,21,1,798,32,5,1,15,0.283018868,0.084905660,53,68,53,,53,17
660,Coffee,6/1/2012 12:00:00 AM,Missouri,Central,Small Market,Caffe Mocha,Espresso,Central,Misso,MO,Missouri,Regular,40,60,40,100,92,1,37,1,876,55,10,1,33,0.358695652,0.107608696,92,125,92,,92,22
262,Coffee,6/1/2012 12:00:00 AM,Wisconsin,Central,Small Market,Caffe Mocha,Espresso,Central,Wisco,WI,Wisconsin,Regular,90,110,70,200,177,1,81,1,1046,96,25,1,50,0.282485876,0.084745763,177,227,177,,177,46
641,Tea,6/1/2012 12:00:00 AM,Iowa,Central,Small Market,Darjeeling,Tea,Central,Iowa,IA,Iowa,Regular,220,230,150,450,,,260,,1715,261,72,1,164,0.314779271,0.094433781,521,685,521,521,521,97
636,Tea,6/1/2012 12:00:00 AM,Missouri,Central,Small Market,Darjeeling,Tea,Central,Misso,MO,Missouri,Regular,30,50,20,80,,,41,,239,55,13,1,14,0.145833333,0.04375,96,110,96,96,96,41
920,Tea,6/1/2012 12:00:00 AM,Wisconsin,Central,Small Market,Darjeeling,Tea,Central,Wisco,WI,Wisconsin,Regular,30,50,20,80,,,40,,443,59,12,1,24,0.242424242,0.072727273,99,123,99,99,99,35
563,Tea,6/1/2012 12:00:00 AM,Iowa,Central,Small Market,Earl Grey,Tea,Central,Iowa,IA,Iowa,Regular,230,300,180,530,,,271,,1714,332,102,1,197,0.326699834,0.098009950,603,800,603,603,603,135
573,Tea,6/1/2012 12:00:00 AM,Missouri,Central,Small Market,Earl Grey,Tea,Central,Misso,MO,Missouri,Regular,30,30,-10,60,,,35,,204,43,13,1,-3,-0.038461538,-0.011538462,78,75,78,78,78,46
715,Tea,6/1/2012 12:00:00 AM,Wisconsin,Central,Small Market,Earl Grey,Tea,Central,Wisco,WI,Wisconsin,Regular,40,70,10,110,,,53,,597,75,48,1,-2,-0.015625,-0.0046875,128,126,128,128,128,77
573,Tea,6/1/2012 12:00:00 AM,Missouri,Central,Small Market,Green Tea,Tea,Central,Misso,MO,Missouri,Regular,30,40,0,70,,,36,,236,46,13,1,0,0,0,82,82,82,82,82,46
603,Coffee,6/1/2012 12:00:00 AM,New Hampshire,East,Small Market,Amaretto,Coffee,East,New H,NH,New Hampshire,Regular,50,80,50,130,138,1,56,1,302,82,17,1,41,0.297101449,0.089130435,138,179,138,,138,41
475,Coffee,6/1/2012 12:00:00 AM,Connecticut,East,Small Market,Colombian,Coffee,East,Conne,CT,Connecticut,Regular,80,140,100,220,232,1,92,1,1102,140,30,1,79,0.340517241,0.102155172,232,311,232,,232,61
603,Coffee,6/1/2012 12:00:00 AM,New Hampshire,East,Small Market,Colombian,Coffee,East,New H,NH,New Hampshire,Regular,50,90,60,140,156,1,62,1,436,94,20,1,42,0.269230769,0.080769231,156,198,156,,156,52
203,Coffee,6/1/2012 12:00:00 AM,Connecticut,East,Small Market,Caffe Mocha,Espresso,East,Conne,CT,Connecticut,Regular,50,70,10,120,128,1,53,1,597,75,48,1,-2,-0.015625,-0.0046875,128,126,128,,128,77
603,Coffee,6/1/2012 12:00:00 AM,New Hampshire,East,Small Market,Caffe Mocha,Espresso,East,New H,NH,New Hampshire,Regular,40,80,20,120,125,1,52,1,313,73,47,1,-4,-0.032,-0.0096,125,121,125,,125,77
603,Coffee,6/1/2012 12:00:00 AM,New Hampshire,East,Small Market,Regular Espresso,Espresso,East,New H,NH,New Hampshire,Regular,30,40,0,70,78,1,35,1,204,43,13,1,-3,-0.038461538,-0.011538462,78,75,78,,78,46
959,Tea,6/1/2012 12:00:00 AM,Connecticut,East,Small Market,Darjeeling,Tea,East,Conne,CT,Connecticut,Regular,30,60,40,90,,,37,,876,55,10,1,33,0.358695652,0.107608696,92,125,92,92,92,22
603,Tea,6/1/2012 12:00:00 AM,New Hampshire,East,Small Market,Darjeeling,Tea,East,New H,NH,New Hampshire,Regular,20,40,30,60,,,23,,843,35,6,1,17,0.293103448,0.087931034,58,75,58,58,58,18
203,Tea,6/1/2012 12:00:00 AM,Connecticut,East,Small Market,Green Tea,Tea,East,Conne,CT,Connecticut,Regular,20,30,20,50,,,20,,804,31,5,1,15,0.294117647,0.088235294,51,66,51,51,51,16
603,Tea,6/1/2012 12:00:00 AM,New Hampshire,East,Small Market,Green Tea,Tea,East,New H,NH,New Hampshire,Regular,0,40,30,40,,,0,,602,43,0,1,32,0.744186047,0.223255814,43,75,43,43,43,11
337,Coffee,6/1/2012 12:00:00 AM,Louisiana,South,Small Market,Colombian,Coffee,South,Louis,LA,Louisiana,Regular,50,80,60,130,107,1,43,1,822,64,12,1,40,0.373831776,0.112149533,107,147,107,,107,24
505,Coffee,6/1/2012 12:00:00 AM,New Mexico,South,Small Market,Colombian,Coffee,South,New M,NM,New Mexico,Regular,70,120,80,190,156,1,62,1,436,94,20,1,43,0.275641026,0.082692308,156,199,156,,156,51
918,Coffee,6/1/2012 12:00:00 AM,Oklahoma,South,Small Market,Colombian,Coffee,South,Oklah,OK,Oklahoma,Regular,50,70,50,120,99,1,43,1,597,56,14,1,29,0.292929293,0.087878788,99,128,99,,99,27
318,Coffee,6/1/2012 12:00:00 AM,Louisiana,South,Small Market,Caffe Latte,Espresso,South,Louis,LA,Louisiana,Regular,40,70,10,110,128,1,53,1,-267,75,48,1,-3,-0.0234375,-0.00703125,128,125,128,,128,78
505,Coffee,6/1/2012 12:00:00 AM,New Mexico,South,Small Market,Caffe Latte,Espresso,South,New M,NM,New Mexico,Regular,30,30,0,60,78,1,35,1,-180,43,13,1,-3,-0.038461538,-0.011538462,78,75,78,,78,46
918,Coffee,6/1/2012 12:00:00 AM,Oklahoma,South,Small Market,Caffe Latte,Espresso,South,Oklah,OK,Oklahoma,Regular,100,140,100,240,282,1,118,1,-660,164,36,1,105,0.372340426,0.111702128,282,387,282,,282,59
225,Coffee,6/1/2012 12:00:00 AM,Louisiana,South,Small Market,Caffe Mocha,Espresso,South,Louis,LA,Louisiana,Regular,40,60,40,100,125,1,47,1,371,78,14,1,41,0.328,0.0984,125,166,125,,125,37
505,Coffee,6/1/2012 12:00:00 AM,New Mexico,South,Small Market,Caffe Mocha,Espresso,South,New M,NM,New Mexico,Regular,40,60,0,100,125,1,52,1,313,73,47,1,-3,-0.024,-0.0072,125,122,125,,125,76
918,Coffee,6/1/2012 12:00:00 AM,Oklahoma,South,Small Market,Caffe Mocha,Espresso,South,Oklah,OK,Oklahoma,Regular,10,20,20,30,44,1,18,1,478,26,5,1,10,0.227272727,0.068181818,44,54,44,,44,16
541,Coffee,6/1/2012 12:00:00 AM,Oregon,West,Small Market,Amaretto,Coffee,West,Orego,OR,Oregon,Regular,50,80,30,130,107,1,44,1,496,63,40,1,-6,-0.056074766,-0.016822430,107,101,107,,107,69
435,Coffee,6/1/2012 12:00:00 AM,Utah,West,Small Market,Amaretto,Coffee,West,Utah,UT,Utah,Regular,80,90,60,170,142,1,65,1,1042,77,20,1,36,0.253521127,0.076056338,142,178,142,,142,41
702,Coffee,6/1/2012 12:00:00 AM,Nevada,West,Small Market,Colombian,Coffee,West,Nevad,NV,Nevada,Regular,40,60,20,100,82,1,36,1,236,46,13,1,0,0,0,82,82,82,,82,46
971,Coffee,6/1/2012 12:00:00 AM,Oregon,West,Small Market,Colombian,Coffee,West,Orego,OR,Oregon,Regular,50,90,40,140,112,1,47,1,456,65,15,1,4,0.035714286,0.010714286,112,116,112,,112,61
801,Coffee,6/1/2012 12:00:00 AM,Utah,West,Small Market,Colombian,Coffee,West,Utah,UT,Utah,Regular,50,80,50,130,108,1,46,1,367,62,15,1,19,0.175925926,0.052777778,108,127,108,,108,43
425,Coffee,6/1/2012 12:00:00 AM,Washington,West,Small Market,Colombian,Coffee,West,Washi,WA,Washington,Regular,90,150,110,240,193,1,79,1,425,114,25,1,66,0.341968912,0.102590674,193,259,193,,193,48
775,Coffee,6/1/2012 12:00:00 AM,Nevada,West,Small Market,Caffe Latte,Espresso,West,Nevad,NV,Nevada,Regular,0,40,30,40,43,1,0,1,602,43,0,1,31,0.720930233,0.216279070,43,74,43,,43,12
503,Coffee,6/1/2012 12:00:00 AM,Oregon,West,Small Market,Caffe Latte,Espresso,West,Orego,OR,Oregon,Regular,40,70,30,110,115,1,51,1,396,64,19,1,11,0.095652174,0.028695652,115,126,115,,115,53
435,Coffee,6/1/2012 12:00:00 AM,Utah,West,Small Market,Caffe Latte,Espresso,West,Utah,UT,Utah,Regular,30,50,40,80,89,1,36,1,828,53,10,1,31,0.348314607,0.104494382,89,120,89,,89,22
206,Coffee,6/1/2012 12:00:00 AM,Washington,West,Small Market,Caffe Latte,Espresso,West,Washi,WA,Washington,Regular,40,60,40,100,110,1,48,1,593,62,15,1,34,0.309090909,0.092727273,110,144,110,,110,28
775,Coffee,6/1/2012 12:00:00 AM,Nevada,West,Small Market,Caffe Mocha,Espresso,West,Nevad,NV,Nevada,Regular,20,30,20,50,58,1,23,1,843,35,6,1,18,0.310344828,0.093103448,58,76,58,,58,17
503,Coffee,6/1/2012 12:00:00 AM,Oregon,West,Small Market,Caffe Mocha,Espresso,West,Orego,OR,Oregon,Regular,40,70,40,110,118,1,50,1,397,68,16,1,24,0.203389831,0.061016949,118,142,118,,118,44
435,Coffee,6/1/2012 12:00:00 AM,Utah,West,Small Market,Caffe Mocha,Espresso,West,Utah,UT,Utah,Regular,40,60,40,100,111,1,48,1,593,63,15,1,35,0.315315315,0.094594595,111,146,111,,111,28
425,Coffee,6/1/2012 12:00:00 AM,Washington,West,Small Market,Caffe Mocha,Espresso,West,Washi,WA,Washington,Regular,50,70,20,120,133,1,59,1,377,74,22,1,18,0.135338346,0.040601504,133,151,133,,133,56
775,Tea,6/1/2012 12:00:00 AM,Nevada,West,Small Market,Darjeeling,Tea,West,Nevad,NV,Nevada,Regular,170,260,190,430,,,272,,1616,362,89,1,241,0.380126183,0.114037855,634,875,634,634,634,121
503,Tea,6/1/2012 12:00:00 AM,Oregon,West,Small Market,Darjeeling,Tea,West,Orego,OR,Oregon,Regular,10,10,10,20,,,18,,478,26,5,1,9,0.204545455,0.061363636,44,53,44,44,44,17
801,Tea,6/1/2012 12:00:00 AM,Utah,West,Small Market,Darjeeling,Tea,West,Utah,UT,Utah,Regular,30,50,0,80,,,52,,313,73,47,1,-3,-0.024,-0.0072,125,122,125,125,125,76
360,Tea,6/1/2012 12:00:00 AM,Washington,West,Small Market,Darjeeling,Tea,West,Washi,WA,Washington,Regular,30,50,30,80,,,47,,371,78,14,1,41,0.328,0.0984,125,166,125,125,125,37
702,Tea,6/1/2012 12:00:00 AM,Nevada,West,Small Market,Earl Grey,Tea,West,Nevad,NV,Nevada,Regular,170,180,120,350,,,260,,1715,261,72,1,165,0.316698656,0.095009597,521,686,521,521,521,96
503,Tea,6/1/2012 12:00:00 AM,Oregon,West,Small Market,Earl Grey,Tea,West,Orego,OR,Oregon,Regular,70,110,70,180,,,111,,767,167,36,1,100,0.359712230,0.107913669,278,378,278,278,278,67
801,Tea,6/1/2012 12:00:00 AM,Utah,West,Small Market,Earl Grey,Tea,West,Utah,UT,Utah,Regular,20,40,20,60,,,41,,239,55,13,1,14,0.145833333,0.04375,96,110,96,96,96,41
206,Tea,6/1/2012 12:00:00 AM,Washington,West,Small Market,Earl Grey,Tea,West,Washi,WA,Washington,Regular,20,40,20,60,,,40,,443,59,12,1,24,0.242424242,0.072727273,99,123,99,99,99,35
702,Tea,6/1/2012 12:00:00 AM,Nevada,West,Small Market,Green Tea,Tea,West,Nevad,NV,Nevada,Regular,170,-170,-250,0,,,271,,4507,-271,102,1,-369,-9.972972973,-2.991891892,37,-332,37,37,37,135
503,Tea,6/1/2012 12:00:00 AM,Oregon,West,Small Market,Green Tea,Tea,West,Orego,OR,Oregon,Regular,70,120,80,190,,,118,,636,164,36,1,105,0.372340426,0.111702128,282,387,282,282,282,59
435,Tea,6/1/2012 12:00:00 AM,Utah,West,Small Market,Green Tea,Tea,West,Utah,UT,Utah,Regular,20,30,10,50,,,35,,204,43,13,1,-3,-0.038461538,-0.011538462,78,75,78,78,78,46
360,Tea,6/1/2012 12:00:00 AM,Washington,West,Small Market,Green Tea,Tea,West,Washi,WA,Washington,Regular,30,50,0,80,,,53,,597,75,48,1,-3,-0.0234375,-0.00703125,128,125,128,128,128,78
970,Coffee,7/1/2012 12:00:00 AM,Colorado,Central,Major Market,Decaf Irish Cream,Coffee,Central,Color,CO,Colorado,Decaf,130,190,150,320,312,1,127,1,1007,185,35,1,139,0.445512821,0.133653846,312,451,312,,312,46
217,Coffee,7/1/2012 12:00:00 AM,Illinois,Central,Major Market,Decaf Irish Cream,Coffee,Central,Illin,IL,Illinois,Decaf,160,230,170,390,376,1,154,1,833,222,49,1,150,0.398936170,0.119680851,376,526,376,,376,72
330,Coffee,7/1/2012 12:00:00 AM,Ohio,Central,Major Market,Decaf Irish Cream,Coffee,Central,Ohio,OH,Ohio,Decaf,40,50,0,90,95,1,39,1,517,56,36,1,-9,-0.094736842,-0.028421053,95,86,95,,95,65
303,Coffee,7/1/2012 12:00:00 AM,Colorado,Central,Major Market,Decaf Espresso,Espresso,Central,Color,CO,Colorado,Decaf,60,90,50,150,131,1,52,1,668,79,17,1,31,0.236641221,0.070992366,131,162,131,,131,48
312,Coffee,7/1/2012 12:00:00 AM,Illinois,Central,Major Market,Decaf Espresso,Espresso,Central,Illin,IL,Illinois,Decaf,300,320,220,620,532,1,266,1,1819,266,74,1,168,0.315789474,0.094736842,532,700,532,,532,98
513,Coffee,7/1/2012 12:00:00 AM,Ohio,Central,Major Market,Decaf Espresso,Espresso,Central,Ohio,OH,Ohio,Decaf,50,80,30,130,115,1,51,1,419,64,19,1,11,0.095652174,0.028695652,115,126,115,,115,53
303,Tea,7/1/2012 12:00:00 AM,Colorado,Central,Major Market,Chamomile,Herbal Tea,Central,Color,CO,Colorado,Decaf,120,130,80,250,,,145,,1304,146,40,1,81,0.278350515,0.083505155,291,372,291,291,291,65
312,Tea,7/1/2012 12:00:00 AM,Illinois,Central,Major Market,Chamomile,Herbal Tea,Central,Illin,IL,Illinois,Decaf,80,140,120,220,,,104,,952,152,29,1,111,0.43359375,0.130078125,256,367,256,256,256,41
740,Tea,7/1/2012 12:00:00 AM,Ohio,Central,Major Market,Chamomile,Herbal Tea,Central,Ohio,OH,Ohio,Decaf,10,20,20,30,,,18,,486,26,5,1,9,0.204545455,0.061363636,44,53,44,44,44,17
970,Tea,7/1/2012 12:00:00 AM,Colorado,Central,Major Market,Lemon,Herbal Tea,Central,Color,CO,Colorado,Decaf,30,50,0,80,,,39,,517,56,36,1,-10,-0.105263158,-0.031578947,95,85,95,95,95,66
